insert_sql
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240224-03400', '2024-02-24 20:28:47', 'ACC-00018', NULL, 'DEPOSITO', 59190.69, 'EXITOSA', 'WEB', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-04944', '2024-02-25 01:55:28', 'ACC-00304', NULL, 'DEPOSITO', 5924988.49, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-08823', '2024-02-25 02:22:09', 'ACC-00138', NULL, 'DEPOSITO', 5901015.80, 'EXITOSA', 'WEB', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-04854', '2024-02-25 08:19:32', 'ACC-00261', NULL, 'RETIRO', 2668797.36, 'EXITOSA', 'WEB', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-04017', '2024-02-25 09:10:57', 'ACC-00419', 'ACC-00052', 'TRANSFERENCIA', 244840.20, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00052');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-08869', '2024-02-25 10:04:17', 'ACC-00484', NULL, 'RETIRO', 1453592.64, 'EXITOSA', 'WEB', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-08052', '2024-02-25 10:52:55', 'ACC-00121', NULL, 'PAGO_SERVICIO', 428953.59, 'EXITOSA', 'SUCURSAL', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-04063', '2024-02-25 11:28:18', 'ACC-00175', NULL, 'DEPOSITO', 3909958.20, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-06301', '2024-02-25 11:33:01', 'ACC-00259', NULL, 'PAGO_SERVICIO', 235381.48, 'EXITOSA', 'CAJERO', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-04062', '2024-02-25 11:48:38', 'ACC-00069', NULL, 'PAGO_SERVICIO', 162175.81, 'PENDIENTE', 'APP_MOVIL', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-06898', '2024-02-25 16:25:35', 'ACC-00224', 'ACC-00240', 'TRANSFERENCIA', 3037949.31, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00240');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-01457', '2024-02-25 16:43:32', 'ACC-00164', 'ACC-00073', 'TRANSFERENCIA', 2226325.59, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00073');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240225-05574', '2024-02-25 22:32:34', 'ACC-00371', NULL, 'RETIRO', 2914506.13, 'EXITOSA', 'CAJERO', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240226-00220', '2024-02-26 00:49:13', 'ACC-00407', NULL, 'DEPOSITO', 7555299.12, 'EXITOSA', 'WEB', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240226-06554', '2024-02-26 06:51:20', 'ACC-00014', 'ACC-00306', 'TRANSFERENCIA', 2215041.67, 'EXITOSA', 'CAJERO', 'Transferencia a ACC-00306');"
