insert_sql
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240716-03240', '2024-07-16 13:39:12', 'ACC-00272', 'ACC-00333', 'TRANSFERENCIA', 4847851.17, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00333');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240716-03499', '2024-07-16 17:12:57', 'ACC-00459', 'ACC-00348', 'TRANSFERENCIA', 1805896.18, 'EXITOSA', 'CAJERO', 'Transferencia a ACC-00348');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240716-04776', '2024-07-16 21:58:53', 'ACC-00032', 'ACC-00140', 'TRANSFERENCIA', 1309175.45, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00140');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240716-01243', '2024-07-16 22:11:29', 'ACC-00088', 'ACC-00462', 'TRANSFERENCIA', 4058102.63, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00462');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240716-02621', '2024-07-16 22:56:35', 'ACC-00175', NULL, 'DEPOSITO', 7802016.33, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-01713', '2024-07-17 00:47:59', 'ACC-00283', 'ACC-00139', 'TRANSFERENCIA', 3271313.34, 'EXITOSA', 'WEB', 'Transferencia a ACC-00139');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-04411', '2024-07-17 02:38:38', 'ACC-00306', NULL, 'PAGO_SERVICIO', 476238.61, 'EXITOSA', 'APP_MOVIL', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-04648', '2024-07-17 06:56:53', 'ACC-00260', NULL, 'PAGO_SERVICIO', 387663.52, 'EXITOSA', 'APP_MOVIL', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-08294', '2024-07-17 07:09:52', 'ACC-00187', NULL, 'PAGO_SERVICIO', 37591.79, 'EXITOSA', 'WEB', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-08268', '2024-07-17 07:16:21', 'ACC-00306', 'ACC-00382', 'TRANSFERENCIA', 946409.32, 'PENDIENTE', 'APP_MOVIL', 'Transferencia a ACC-00382');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-04323', '2024-07-17 09:53:37', 'ACC-00355', NULL, 'RETIRO', 2357894.12, 'EXITOSA', 'CAJERO', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-06393', '2024-07-17 10:29:03', 'ACC-00229', NULL, 'RETIRO', 1294231.52, 'EXITOSA', 'APP_MOVIL', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-02509', '2024-07-17 11:19:45', 'ACC-00165', NULL, 'DEPOSITO', 1474658.90, 'EXITOSA', 'WEB', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-00142', '2024-07-17 14:15:08', 'ACC-00360', NULL, 'DEPOSITO', 9249956.99, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240717-04358', '2024-07-17 19:19:06', 'ACC-00391', NULL, 'DEPOSITO', 3565187.36, 'EXITOSA', 'CAJERO', 'Depósito en cuenta');"
