insert_sql
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-08574', '2024-09-29 06:02:36', 'ACC-00365', 'ACC-00357', 'TRANSFERENCIA', 1447697.97, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00357');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-01974', '2024-09-29 10:17:49', 'ACC-00328', 'ACC-00056', 'TRANSFERENCIA', 1480617.65, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00056');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-07193', '2024-09-29 11:19:44', 'ACC-00297', NULL, 'RETIRO', 2494064.34, 'EXITOSA', 'CAJERO', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-05365', '2024-09-29 11:33:27', 'ACC-00290', NULL, 'RETIRO', 1398294.70, 'PENDIENTE', 'CAJERO', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-02990', '2024-09-29 12:29:13', 'ACC-00177', 'ACC-00326', 'TRANSFERENCIA', 1843355.88, 'EXITOSA', 'CAJERO', 'Transferencia a ACC-00326');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-07172', '2024-09-29 14:31:30', 'ACC-00166', NULL, 'RETIRO', 1843970.71, 'EXITOSA', 'CAJERO', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-02963', '2024-09-29 16:02:11', 'ACC-00004', NULL, 'RETIRO', 930063.34, 'EXITOSA', 'APP_MOVIL', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-05969', '2024-09-29 21:05:16', 'ACC-00141', 'ACC-00327', 'TRANSFERENCIA', 2459981.91, 'EXITOSA', 'CAJERO', 'Transferencia a ACC-00327');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-08451', '2024-09-29 23:07:28', 'ACC-00208', NULL, 'RETIRO', 121920.63, 'EXITOSA', 'APP_MOVIL', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240929-06131', '2024-09-29 23:21:30', 'ACC-00081', NULL, 'DEPOSITO', 9030703.31, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-00798', '2024-09-30 00:05:47', 'ACC-00188', NULL, 'DEPOSITO', 6330153.34, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-05491', '2024-09-30 00:16:33', 'ACC-00254', NULL, 'RETIRO', 2592517.44, 'EXITOSA', 'APP_MOVIL', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-06160', '2024-09-30 06:31:45', 'ACC-00363', NULL, 'DEPOSITO', 495246.60, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-09459', '2024-09-30 07:19:55', 'ACC-00163', NULL, 'DEPOSITO', 9303462.88, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-06623', '2024-09-30 08:14:29', 'ACC-00418', 'ACC-00191', 'TRANSFERENCIA', 530213.72, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00191');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-08732', '2024-09-30 09:25:17', 'ACC-00027', NULL, 'RETIRO', 1427390.03, 'EXITOSA', 'CAJERO', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-09710', '2024-09-30 13:38:18', 'ACC-00192', 'ACC-00028', 'TRANSFERENCIA', 2938425.64, 'EXITOSA', 'WEB', 'Transferencia a ACC-00028');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20240930-07526', '2024-09-30 23:41:15', 'ACC-00165', 'ACC-00282', 'TRANSFERENCIA', 1965930.61, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00282');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-08611', '2024-10-01 00:33:46', 'ACC-00276', 'ACC-00299', 'TRANSFERENCIA', 4490714.55, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00299');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-04734', '2024-10-01 05:33:19', 'ACC-00195', 'ACC-00314', 'TRANSFERENCIA', 1130405.47, 'EXITOSA', 'WEB', 'Transferencia a ACC-00314');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-00010', '2024-10-01 06:03:59', 'ACC-00143', NULL, 'PAGO_SERVICIO', 309278.50, 'PENDIENTE', 'CAJERO', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-06859', '2024-10-01 09:43:48', 'ACC-00290', 'ACC-00385', 'TRANSFERENCIA', 4574889.70, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00385');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-09305', '2024-10-01 10:25:05', 'ACC-00479', 'ACC-00417', 'TRANSFERENCIA', 4304321.95, 'EXITOSA', 'APP_MOVIL', 'Transferencia a ACC-00417');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-04886', '2024-10-01 11:43:05', 'ACC-00278', NULL, 'RETIRO', 2656488.11, 'EXITOSA', 'APP_MOVIL', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-03127', '2024-10-01 12:04:12', 'ACC-00400', 'ACC-00040', 'TRANSFERENCIA', 3306517.42, 'PENDIENTE', 'APP_MOVIL', 'Transferencia a ACC-00040');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-08793', '2024-10-01 15:30:08', 'ACC-00060', 'ACC-00326', 'TRANSFERENCIA', 2612180.53, 'EXITOSA', 'WEB', 'Transferencia a ACC-00326');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-05518', '2024-10-01 15:48:04', 'ACC-00324', NULL, 'DEPOSITO', 6324587.01, 'EXITOSA', 'APP_MOVIL', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-00456', '2024-10-01 17:21:33', 'ACC-00087', NULL, 'PAGO_SERVICIO', 98173.98, 'EXITOSA', 'APP_MOVIL', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-04979', '2024-10-01 18:16:03', 'ACC-00493', NULL, 'PAGO_SERVICIO', 51202.80, 'EXITOSA', 'APP_MOVIL', 'Pago de servicio');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241001-07090', '2024-10-01 21:10:54', 'ACC-00106', 'ACC-00384', 'TRANSFERENCIA', 4271697.95, 'EXITOSA', 'CAJERO', 'Transferencia a ACC-00384');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241002-03599', '2024-10-02 00:50:01', 'ACC-00020', NULL, 'DEPOSITO', 1079464.19, 'EXITOSA', 'CAJERO', 'Depósito en cuenta');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241002-01576', '2024-10-02 01:15:17', 'ACC-00176', 'ACC-00382', 'TRANSFERENCIA', 2153950.12, 'EXITOSA', 'WEB', 'Transferencia a ACC-00382');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241002-01613', '2024-10-02 06:10:16', 'ACC-00219', NULL, 'RETIRO', 456852.98, 'EXITOSA', 'APP_MOVIL', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241002-01605', '2024-10-02 07:24:46', 'ACC-00267', NULL, 'RETIRO', 1736775.47, 'EXITOSA', 'WEB', 'Retiro en cajero');"
"INSERT INTO transacciones (id_transaccion, fecha_hora, id_cuenta_origen, id_cuenta_destino, tipo_transaccion, monto, estado, canal, descripcion) VALUES ('TRX-20241002-08783', '2024-10-02 13:17:45', 'ACC-00389', NULL, 'RETIRO', 1310192.69, 'EXITOSA', 'CAJERO', 'Retiro en cajero');"
